user_id,item_id,timestamp
381,652,892696252
199,276,883782879
279,80,875313750
144,1284,888104446
381,724,892696616
180,694,877128388
299,115,877880474
373,28,877103935
6,81,883602283
7,501,891353411
399,459,882340807
95,185,879197886
393,953,889555334
378,1134,880044278
156,346,888185561
328,736,885047737
213,628,878870648
353,286,891402757
373,386,877107403
144,216,888105691
215,70,891436232
331,811,877196384
62,176,879373768
378,302,889664996
396,751,884645648
87,515,879876194
128,136,879967080
327,382,887819316
308,747,887740033
320,869,884751068
403,111,879785974
405,56,885544911
307,511,879282952
101,284,877136564
141,117,884584929
389,785,880613841
194,588,879524393
280,1459,891701747
379,391,880525698
303,1226,879544713
198,654,884207733
389,496,879991218
147,690,885593965
239,558,889178986
342,4,874984395
380,709,885478603
331,933,877196235
184,91,889909988
62,815,879375391
88,690,891037708
251,249,886272118
325,492,891478557
315,269,879799301
303,1021,879484643
343,919,876403348
22,648,878886647
310,251,879436035
213,281,878871038
327,239,887819316
222,869,878182337
214,238,891544472
303,55,879467328
13,617,881515112
385,1536,879441339
20,597,879668190
297,269,875774037
393,456,887745501
46,1024,883614766
367,665,876689738
328,546,885048861
308,498,887736584
363,347,891493723
7,207,891352526
264,210,886123415
267,88,878972873
329,272,891655191
85,1137,879452609
326,443,879877349
222,202,878181906
367,436,876689962
224,620,888104085
378,304,880043929
381,694,892696929
332,342,892484976
399,73,882343731
396,260,884645754
256,226,882164644
216,433,880233957
357,819,878951653
117,772,881012728
345,93,884991191
18,953,880131901
141,328,886447679
328,1263,885048730
344,12,884901024
169,604,891359317
389,792,880088115
77,89,884733839
10,176,877889130
303,844,879468179
313,228,891016986
224,655,888103646
218,789,881288574
13,546,882397741
365,275,891304019
214,12,892668153
299,752,887136060
230,186,880484937
100,342,891375454
354,382,891217897
326,445,879877413
315,48,879799457
259,98,874809091
244,217,880606698
175,483,877107339
373,117,877098599
274,277,878945818
312,180,891698174
401,117,891032563
394,568,880888167
95,622,880571678
345,1016,884994619
291,715,874868327
144,191,888105081
234,499,892334141
352,181,884289693
393,1047,887745293
16,693,877721905
368,567,889783617
311,43,884366227
48,195,879434954
244,723,880607154
44,474,878347532
145,685,875271229
314,288,877885887
268,382,875309282
308,1211,887739669
305,134,886322560
344,433,884901517
321,497,879439860
97,429,884238860
290,685,880732365
64,663,889737505
299,285,877877847
39,900,891400159
130,322,874953525
397,108,885350045
346,685,874950383
15,471,879456084
70,89,884150202
64,156,889737506
102,50,888801315
342,584,874984430
269,642,891449464
234,168,892079434
131,302,883681723
344,9,884814480
393,596,887743611
14,275,876964725
112,300,884992508
280,538,891700185
57,476,883697990
49,508,888068841
363,144,891494865
400,328,885676490
339,380,891035584
327,281,887820341
303,43,879485507
83,663,887665423
303,139,879543209
70,169,884149688
383,474,891193072
201,589,884113082
382,183,875946672
313,501,891013742
308,79,887737593
48,433,879434791
6,208,883602422
249,634,879572314
168,323,884286990
308,589,887737760
214,195,891544200
59,118,888203234
270,217,876956360
1,200,876893098
354,962,891217274
92,559,875660304
227,7,879035251
234,493,892078567
323,328,878739029
99,926,885679437
207,144,875509434
294,350,889241426
200,1060,876042340
174,14,886433771
298,71,884183016
279,654,875306552
292,234,881105245
13,290,882141814
297,267,875409139
392,1143,891038158
381,216,892695996
207,59,877846793
237,199,879376606
274,83,878946612
239,1203,889180040
387,82,886483098
234,289,891033851
405,953,885546487
273,319,891292846
201,176,884112281
299,95,889501654
338,486,879438392
286,289,875806672
145,217,877343156
66,15,883601456
345,356,884993686
387,333,886479484
175,9,877108146
296,475,884196555
62,180,879373984
343,8,876404836
13,281,882397974
262,191,879793022
234,1457,892079538
210,211,887730297
230,443,880485090
303,531,879466457
320,123,884748750
210,679,887808619
303,705,879467105
151,160,879542670
239,152,889179808
385,337,879439469
1,180,875072573
373,102,877100096
151,64,879524536
313,199,891013938
208,523,883108360
194,98,879521329
292,207,881105561
231,121,879966609
373,451,877107430
378,288,880043804
328,515,885045678
37,363,880915711
285,276,890595726
280,195,891700303
378,527,880054954
271,419,885848996
176,240,886048230
339,607,891032189
365,321,891303536
42,280,881106270
178,134,882826983
59,431,888205534
344,248,889814539
299,702,889502159
399,486,882510290
230,432,880485110
23,13,874784497
267,824,878970953
389,490,879991081
49,514,888068686
286,554,877535014
264,443,886122447
59,527,888204553
345,283,884991105
195,304,876617344
26,476,891384414
43,91,883956260
151,287,879528754
222,944,878715192
321,199,879439787
398,12,875658898
381,403,892696045
308,1404,887739257
367,100,876689878
96,1232,884404017
312,604,891698613
387,168,886479610
41,174,890687264
164,323,889401318
174,293,890168505
95,445,888956272
145,683,879161674
396,1025,884645839
76,1007,875312109
392,492,891038979
64,212,889740011
213,193,878955442
311,232,884364812
308,806,887737594
393,812,889555021
282,307,881702875
43,153,883955135
48,132,879434886
256,51,882165135
363,156,891494962
345,284,884991348
308,463,887738057
290,739,880475757
184,137,889907685
144,410,888104521
11,752,891902157
38,82,892429903
393,349,887742939
9,507,886959343
200,768,884130592
368,17,889783562
209,50,883417589
337,135,875236512
342,32,874984207
387,448,886481686
383,321,891192376
303,245,879466249
256,974,882164059
345,1011,884991127
130,358,874953526
346,569,875266064
316,9,880853774
251,15,886272086
250,129,878089677
286,404,889651799
339,228,891033960
135,325,879857575
315,709,879821158
194,12,879520916
361,14,879440651
320,54,884751209
144,300,888103370
204,45,892513906
132,275,891278915
233,313,891920842
234,70,892335587
193,1258,889123806
244,135,880606442
231,748,888605273
344,228,884901047
399,924,882340678
109,172,880572528
18,423,880132437
249,202,879572167
399,1543,882509891
177,100,880130600
59,640,888206445
327,494,887822400
230,291,880484825
394,174,881057914
208,435,883108430
399,372,882511047
303,778,879467815
246,402,884922917
384,355,891274055
293,435,888906464
153,321,881370900
379,176,886317511
92,94,875812876
263,153,891298727
368,320,889783364
348,406,886523521
94,234,885882685
83,1028,880307207
83,106,887665549
270,275,876954248
378,276,880044198
393,278,887744473
85,213,879454751
364,289,875931432
299,423,878192238
406,48,879792811
200,840,876042525
343,88,876405130
303,558,879467105
125,194,879454986
361,185,879441215
374,363,880394088
334,153,891547306
296,124,884196555
292,222,881105195
290,22,880473942
194,195,879521657
334,515,891545898
392,165,891038433
160,463,876859777
150,628,878747018
325,152,891477905
106,22,881449830
30,294,875140648
257,1462,879547695
249,235,879640261
232,202,888549515
216,1161,881432609
232,272,885939511
234,205,892079288
401,638,891033158
378,66,880056632
334,285,891544707
320,892,884748299
323,508,878739643
296,963,884197352
303,729,879483568
60,216,883327827
379,735,880525133
305,305,886307860
279,1035,875309935
360,242,880353616
115,82,881172117
402,111,876267041
342,1128,875318536
234,242,891033261
297,245,874954060
279,1271,875659999
59,846,888203415
160,161,876861185
8,7,879362287
91,161,891439353
222,12,878181387
380,59,885478447
234,502,892336077
324,283,880575531
354,904,891180419
13,694,890704999
371,55,877487364
379,230,880525540
276,317,874791257
70,121,884148728
393,778,887746301
128,209,879968332
405,521,885544698
59,506,888205787
94,102,891721462
103,50,880416864
13,624,882398691
6,423,883602501
234,1198,892335187
276,831,874792634
148,507,877398587
207,241,877995673
144,19,888103929
380,732,885478646
406,479,879445771
75,290,884050451
71,276,877319375
392,23,891038466
43,95,875975687
18,485,880132437
135,475,879857592
117,411,880126232
12,381,879958902
18,64,880132501
280,586,891701871
318,485,884495921
115,475,881170252
84,222,883450020
171,302,891034606
394,88,880889400
176,1012,886048145
122,570,879270849
392,293,891038137
59,708,888206410
99,12,885680458
347,222,881652377
58,1019,884305088
85,502,879454633
18,99,880130829
207,194,875504118
305,81,886323335
16,51,877726390
334,684,891545768
313,194,891014499
290,832,880732491
295,570,879518590
121,294,891389522
304,343,884967896
287,248,875333965
224,1053,888104281
117,628,881012174
359,295,886453325
389,378,880087695
327,806,887747617
225,492,879539767
160,1223,876861799
233,1194,880190371
299,135,878191889
346,518,874948889
312,205,891699372
348,472,886523758
326,508,879875432
200,929,876042979
399,196,882349678
7,393,891352058
393,1092,889731139
13,270,881514876
214,216,891544290
238,121,883576443
178,510,882826394
23,209,874785843
244,290,880604616
201,302,884110637
200,802,884130485
389,836,879991045
391,56,877399745
399,402,882344434
151,87,879524420
248,294,884534379
313,64,891016193
5,79,875635895
331,702,877196443
393,265,887746301
109,294,880562908
145,3,875271562
279,208,875310631
276,427,883822485
399,1232,882350831
144,956,888105636
103,471,880416921
366,436,888857932
276,14,890979947
393,136,889555050
298,197,884183236
135,744,879857612
275,28,880314529
119,1086,874775136
250,357,878091915
254,176,886472768
250,23,878090499
346,210,874947700
311,329,884363904
130,363,876250781
389,504,880087832
157,1302,874813703
147,345,885594040
115,89,881172049
232,461,888549563
323,713,878739299
92,748,892655791
328,245,885044703
276,145,874792692
347,318,881653563
117,56,881011807
249,748,879571586
7,542,892131849
125,1,879454699
37,195,880915874
326,679,879876941
234,523,892334141
187,196,879465507
313,473,891030228
308,611,887738971
246,369,884924710
100,990,891375428
263,99,891298977
287,268,888177170
401,199,891032896
354,47,891217110
354,149,891216498
378,54,880056976
279,1120,891209189
314,578,877887763
361,655,879440346
192,302,881366489
379,480,885063301
225,1443,879540778
379,98,880524541
186,939,879023529
171,344,891034889
294,1007,877819761
402,255,876266948
92,463,875656623
235,197,889655266
85,94,882995966
38,252,892429567
174,276,886433862
95,588,879198800
91,484,891438977
374,195,880938870
321,191,879440365
354,213,891217160
94,88,891721942
130,33,876252087
375,761,886622131
308,181,887739095
293,414,888906576
345,660,884993418
48,172,879434791
19,692,885412840
23,71,874789299
1,250,874965706
215,258,891434563
174,949,886513729
148,163,877021402
20,95,879669181
379,135,880524886
81,124,876534594
370,209,879435461
244,72,880607365
397,194,885349348
234,196,892079910
214,32,892668249
85,157,879454400
325,458,891478877
383,641,891192778
60,659,883326862
95,161,879196298
188,392,875073408
100,333,891374528
244,209,880605485
307,515,875680871
249,24,879640306
46,327,883611456
308,466,887738387
284,286,885328727
237,513,879376328
348,245,886522765
392,179,891038946
378,301,892382841
363,746,891495630
283,407,879297867
286,77,877533001
40,333,889041402
279,250,875249259
104,1226,888465347
65,48,879217689
6,486,883601427
56,201,892910604
239,701,889179544
139,246,879538218
342,483,875319745
7,404,891352947
313,69,891016193
299,181,877877479
215,185,891436566
343,654,876407006
399,531,882342964
347,291,881652746
138,519,879024043
249,271,879571521
174,197,886434547
227,19,879035431
286,1,876521699
192,257,881367592
374,216,880394997
7,630,891352341
23,191,877817113
83,1,880306903
393,31,887745912
361,12,879441214
13,866,882141814
104,751,888442337
334,322,891544584
10,435,877889261
256,864,882151623
1,85,875073180
334,340,891544264
130,286,874953239
381,634,892696872
235,188,889655619
295,318,879517010
10,706,877888677
279,121,875297708
344,845,884899791
370,12,879435369
193,553,889126272
347,841,881652769
117,886,880124413
405,210,885547124
90,17,891384721
267,685,878970978
266,313,892256705
95,568,879196594
64,215,889737914
373,485,877098751
274,319,878944379
303,998,879544435
298,213,884183130
354,736,891218568
289,685,876789373
308,742,887739172
145,38,888398747
290,523,880473735
188,632,875071581
326,205,879875507
378,942,880056798
360,663,880355888
313,665,891028323
220,286,881197663
286,636,877533185
207,2,877822770
227,106,879035775
239,1056,889180041
87,183,879875734
286,57,877533419
25,427,885852059
244,554,880608733
92,173,875656535
292,300,877628139
332,879,887916385
334,182,891545793
295,1028,879519556
342,100,874984207
58,61,884305271
387,288,886484385
346,684,874948929
393,374,889731702
269,1065,891447891
236,614,890116335
389,98,879991264
355,336,879486529
354,318,891217365
280,692,891700983
392,276,891039049
315,508,879799457
336,154,877757637
327,921,887748028
347,286,881652054
292,194,881105442
210,182,887736232
320,97,884750946
339,770,891034895
13,196,882140552
286,195,877534618
165,332,879525672
244,631,880606760
5,418,875721216
87,1089,879876225
56,216,892676885
87,73,879877083
395,172,883763041
346,673,874951782
221,231,875246359
164,333,889401383
373,1230,877111313
354,953,891218208
276,471,874786657
151,684,879524849
354,705,891217547
380,22,885478334
383,425,891193181
303,201,879467573
194,198,879522021
152,151,880148735
342,523,875319854
188,216,875075300
102,164,888803002
393,686,889729185
139,508,879538255
91,326,891438245
308,238,887736843
234,21,892335042
268,183,875309583
343,130,876403883
226,28,883889322
184,1195,889909934
406,823,879540147
151,584,879525035
109,318,880572680
301,597,882075202
398,199,875721548
234,739,892335990
374,815,880393668
318,237,884494712
163,286,891219977
363,1019,891496414
279,117,875297199
336,692,877757637
92,1207,875907179
62,664,879376079
1,91,876892636
232,747,888549957
198,197,884208200
405,692,885547177
301,96,882076239
296,204,884199625
288,64,886374365
90,964,891385843
276,806,874787467
363,370,891500269
195,1417,877246560
85,568,879455238
345,246,884994156
387,461,886483753
22,118,878887983
94,546,891723296
363,346,891493746
221,1012,875244475
72,96,880037203
92,53,875656392
258,873,885701062
379,522,880524753
148,7,877017054
221,265,875246247
312,593,891698987
230,526,880485159
16,318,877718107
184,642,889909446
124,550,890287645
81,282,876533619
330,1028,876544953
370,238,879435369
85,443,879454582
248,324,884534506
402,480,876267206
265,410,875320633
392,1014,891038205
62,1131,879375247
399,742,882340844
256,188,882164559
274,713,878945437
389,492,880086944
336,67,877756966
65,582,879216702
70,197,884149469
87,409,879877127
392,319,891037385
231,405,879966609
62,1074,879376299
313,134,891013712
389,100,879915701
160,24,876769689
58,228,884305271
301,153,882075743
222,1267,878183173
94,674,891723748
158,636,880134532
378,88,880046408
83,117,880307000
199,285,883782879
381,13,892696445
81,595,876534437
407,433,875117053
56,294,892676056
393,836,889728895
160,693,876770193
85,528,879454859
311,15,884963136
118,528,875384514
18,19,880130582
405,186,885547176
360,251,880354315
243,511,879989217
118,218,875385386
409,65,881108777
97,79,884238817
330,692,876547032
201,670,884112673
52,845,882922485
322,12,887313946
203,7,880434438
314,237,877886221
128,965,879968279
379,417,880525794
299,182,878192039
82,527,878769479
328,423,885046305
12,402,879960826
312,705,891698553
250,1161,883263375
249,55,879572331
145,763,875271047
402,764,876266985
399,33,882344942
321,198,879439926
5,429,875637429
28,568,881957147
315,238,879821003
195,651,875436683
85,1074,882996039
119,182,874781303
5,385,875636185
79,740,891271870
274,294,878944379
226,24,883889479
91,174,891439090
222,92,878182632
345,724,884993139
158,82,880134398
404,687,883790465
407,205,875045371
60,197,883326620
372,441,876869512
380,652,885478241
86,327,879570218
16,161,877726390
121,631,891387992
234,1020,892078890
214,483,891543972
296,117,884196741
398,423,875659319
297,209,875239535
279,224,882369761
352,234,884290549
372,874,876869238
359,273,886453325
263,186,891299815
70,139,884150656
308,455,887738226
269,44,891449691
279,952,875296676
130,176,881536127
389,479,879991535
345,471,884991127
389,194,879991147
130,28,875217172
354,929,891216896
238,458,883576622
313,521,891013887
388,5,886441083
232,98,888549838
276,210,874792094
280,237,891700624
92,135,875652981
189,268,893265071
330,200,876546668
92,67,875907436
335,678,891567251
328,289,885044566
294,260,877819126
406,962,879445810
175,215,877107500
405,11,885545263
200,183,884128554
200,8,884128904
299,778,889502688
282,294,879949525
85,160,879454075
178,363,882824467
332,1244,887938798
269,238,891448850
38,79,892430309
372,547,876869481
401,609,891033625
119,550,887038665
130,174,875216249
399,154,882343327
292,144,881105280
374,127,880392936
328,480,885046244
184,410,889908181
43,402,883956283
269,1101,891448120
65,211,879217852
115,310,881169559
130,443,876251446
7,396,891354288
37,11,880915838
308,1021,887736459
222,204,878182370
87,33,879876488
185,86,883524428
215,432,891435574
345,49,884993505
8,689,879361873
223,742,891549570
40,345,889041670
314,1028,877886816
234,193,892334713
354,699,891218474
6,59,883601713
130,226,876252420
393,527,889727614
345,100,884902317
256,406,882152605
374,279,880394233
385,1071,879448426
184,1396,889913490
380,923,885478603
291,218,874834799
7,205,891351585
301,1,882074345
35,259,875459017
363,196,891494658
271,1133,885849536
84,291,883452363
213,180,878956047
230,276,880485573
276,68,874792483
301,566,882076463
27,370,891543245
268,73,875743563
112,312,884992872
85,658,879829861
90,149,891384754
301,173,882076403
291,1376,874834323
315,12,879821194
389,414,879991485
197,190,891410082
183,159,892323452
279,940,889151559
194,526,879521087
99,255,888469419
308,1073,887736798
295,1170,879966498
102,101,883748488
184,1398,889911749
11,300,891902092
16,300,877717078
269,55,891449214
393,1032,889729296
385,290,879440674
405,787,885545672
323,15,878739393
291,188,874835198
395,315,886480875
345,289,884901497
223,282,891549627
173,292,877557369
42,432,881108147
326,655,879875432
342,581,875320037
377,100,891298589
184,286,889906905
130,393,876252472
7,79,891352261
83,181,880306786
311,234,884364873
130,99,875216786
387,693,886484336
117,195,881012255
276,127,874786568
345,33,884993069
398,50,875652927
193,684,889125788
18,659,880129489
311,921,884364695
95,265,879196513
336,1074,877757516
297,272,884039431
341,292,890757659
379,50,880525400
178,273,882823858
119,83,886176922
345,302,884902317
328,1136,885047018
28,145,881961904
308,664,887736999
10,275,877888677
405,172,885545111
222,840,878184392
343,250,876403078
54,871,880938547
409,50,881107281
99,3,885679237
291,794,875087334
269,886,891446133
106,88,881453097
328,556,885048930
59,428,888205188
315,792,879821120
346,831,875003274
178,181,882823832
180,1131,877441985
344,471,884899719
268,477,875742407
383,663,891192778
265,257,875320462
308,44,887740451
16,76,877719863
230,183,880484370
10,371,877886912
214,23,892668130
90,512,891383241
239,650,889180530
406,239,880131608
87,411,879876946
352,657,884290428
236,1102,890117488
345,732,884993418
339,347,891034953
409,223,881107539
377,751,891296044
144,1142,888103968
334,663,891545852
57,100,883698581
370,175,879434804
312,435,891699702
310,1022,879435764
210,692,887736796
339,1139,891036557
19,382,885412840
340,402,884990922
387,46,886484011
1,10,875693118
361,1074,879441179
318,63,884496932
279,391,875313859
67,122,875379566
178,55,882826394
392,285,891039050
151,121,879525054
22,692,878886480
350,324,882345384
391,26,877399745
385,663,879446431
185,285,883524507
246,403,884922697
121,57,891390014
213,603,878955599
151,654,879524514
141,295,884585039
373,488,877098343
326,436,879877387
386,50,877654961
68,471,876974023
139,286,879537844
334,1051,891545347
413,222,879969709
72,357,880036550
207,174,877750843
286,881,884583549
293,843,888907836
392,534,891038205
194,739,879527263
174,124,886514168
256,7,882151017
64,566,889738085
378,29,880332949
56,202,892676933
234,1458,892336165
407,196,876340318
198,95,884207612
5,372,875636230
184,64,889909045
6,124,883599228
406,156,879446062
291,395,875086534
267,3,878970901
253,83,891628159
361,88,879440974
378,411,880045006
7,131,891352383
276,693,874790903
347,257,881652610
305,129,886323006
224,1039,888082552
387,488,886480163
276,547,874786605
352,183,884289693
254,97,887346963
334,427,891545821
246,260,884924991
85,70,879828328
380,69,885479301
280,322,891700185
405,178,885544947
44,434,878348885
162,628,877635897
363,473,891498558
399,655,882344372
399,959,882343523
354,58,891218356
227,1008,879036009
374,124,880392873
298,28,884182725
95,48,879197500
293,255,888905146
94,246,891724064
243,435,879988913
44,118,878341197
407,50,875045268
1,129,887431908
253,87,891628278
290,204,880473696
399,527,882511093
251,298,886272146
7,673,891353744
244,69,880603645
91,1050,891439414
215,216,891435782
318,435,884496069
403,121,879786221
268,67,875743588
224,720,888103906
311,778,884365251
158,273,880132356
373,699,877105781
175,496,877108098
113,286,875325377
187,522,879465125
201,221,884111397
18,275,880129421
234,558,892079585
378,175,880055706
10,234,877888877
127,450,884364950
18,131,880131004
102,675,888802940
181,225,878963038
336,232,877757023
393,1446,887746346
236,705,890116402
16,182,877719863
14,242,876964570
146,300,891457943
303,591,879468082
401,519,891033158
296,815,884196806
200,215,884129346
379,284,880568407
291,89,874835116
384,689,891274232
130,356,880396792
378,576,880333027
158,593,880134261
243,813,879987239
85,708,879828349
115,12,881171982
251,596,886272118
391,180,877399066
164,823,889402225
26,255,891377609
244,724,880605638
65,736,879216949
286,88,877533640
7,121,891352904
135,79,879857843
406,318,879792811
54,411,880936296
293,215,888906244
200,112,884127370
308,127,887737243
376,269,879454598
101,50,877135944
334,525,891545876
367,334,876689364
373,378,877100232
308,64,887737383
380,753,885479082
316,1039,880854500
399,588,882342938
58,684,884305271
332,409,887938601
268,206,875309232
196,286,881250949
389,153,880088510
357,1095,878952190
369,181,889428642
303,651,879468021
94,405,891721615
210,419,887737678
221,70,875245870
256,4,882164525
253,705,891628598
121,192,891388250
286,1286,877532683
152,313,890322242
406,496,879445378
388,147,886436871
357,334,878951101
391,134,877399171
303,42,879467223
241,292,887250084
399,1279,882341625
230,11,880484911
203,151,880434384
218,5,881288574
347,230,881654101
406,605,882480749
320,552,884751336
13,472,882398327
49,588,888067031
332,22,887938934
374,237,880392717
306,116,876504026
393,294,887742145
178,96,882826782
59,1110,888206363
184,116,889910481
271,518,885849357
276,214,874787353
372,327,876869183
255,288,883216185
295,380,879518455
327,652,887819860
151,227,879542670
373,842,877098343
343,199,876404464
293,603,888905898
151,792,879524268
320,77,884751246
348,411,886523790
271,530,885848770
385,285,879439637
339,98,891032150
194,226,879525761
152,286,875562268
223,756,891550295
160,604,876859778
331,59,877196383
354,124,891216632
392,873,891037851
137,15,881432965
294,300,877818861
279,52,890780576
381,1439,892696831
380,433,885479186
56,769,892679389
279,235,891209153
269,423,891448048
92,184,877383934
48,656,879434689
308,175,887736999
346,732,874948955
82,276,876311344
58,490,884304896
59,729,888205265
233,381,877665125
295,655,879517010
328,76,885046580
409,99,881107750
102,588,883748450
311,528,884364724
91,482,891439208
100,752,891375146
367,551,876690048
22,386,878887347
67,871,875379594
374,540,880939304
276,41,874792277
90,328,891382490
180,204,877127159
334,160,891547190
153,56,881371140
59,528,888205300
87,403,879875996
10,168,877888812
70,189,884150202
189,510,893266326
7,659,891351161
376,289,879433599
265,258,875320024
136,100,882693338
332,546,888098432
322,653,887314310
201,50,884114471
382,475,875946103
64,746,889739138
7,448,891353828
385,503,879443217
347,685,881652684
374,770,880938100
290,54,880475218
212,197,879303795
405,1554,885546445
324,332,880574766
5,144,875636141
329,147,891656072
416,125,893213796
305,268,886307860
401,499,891033319
175,660,877107836
16,31,877717956
313,649,891016325
276,470,874790855
216,28,880244902
301,229,882078228
194,188,879522158
234,431,892078424
4,288,892001445
270,471,876954223
44,191,878347234
312,52,891699399
303,697,879484948
249,216,879641305
250,328,883262792
232,318,888549757
198,176,884207136
280,663,891700783
378,734,880334269
408,689,889680045
406,1126,879446588
242,361,879741340
399,418,882343605
193,815,889126332
90,1193,891384789
249,86,879572124
402,16,876267096
201,89,884112245
166,894,886397905
267,474,878974783
94,76,891720827
293,419,888906699
332,5,888360370
410,300,888626538
178,216,882826868
358,896,891269077
378,420,880056701
280,1478,891701090
303,172,879467413
189,381,893277551
343,778,876406391
22,226,878888145
347,246,881652417
10,497,877889261
334,191,891545793
18,497,880131358
83,110,880309185
407,211,875044400
151,659,879524974
370,511,879434804
301,1028,882074801
345,1,884990938
416,724,886316409
393,227,889728385
6,56,883601277
59,447,888206095
373,15,877098568
398,520,875717106
311,200,884365718
279,201,890451408
332,410,887938486
276,288,874786392
328,636,885047556
92,640,875653579
399,148,882341362
42,732,881108346
94,583,891722174
167,381,892738212
279,1047,892864663
398,493,875723337
269,636,891450453
99,288,885678247
27,246,891542897
23,98,874786016
250,813,878089581
56,588,892683248
77,483,884752665
28,479,881961157
13,847,882139937
406,429,879446062
77,357,884752970
330,845,876544432
378,739,880333239
126,288,887853469
350,616,882346383
193,29,889126055
253,487,891628323
230,176,880485445
330,153,876545970
243,173,879988913
271,528,885848448
64,633,889739243
97,430,884238693
160,447,876859413
254,448,886473775
387,81,886483906
125,174,879454309
406,488,879445642
145,680,875269871
158,137,880132443
216,153,880244802
379,294,880524363
391,197,877399380
339,286,891032349
372,561,876869534
399,175,882342669
49,1082,888066214
367,56,876689932
346,291,875002643
119,829,874775406
251,418,886271856
90,501,891384885
10,475,877888545
1,241,878543133
343,708,876407006
145,230,885557660
294,125,877820272
337,235,875184717
216,1010,880232685
7,564,891354471
378,10,880044454
99,827,885679504
13,652,882141458
308,486,887737432
303,1048,879484871
222,849,881060281
295,86,879966498
195,921,883934716
130,597,874953866
389,942,880165881
345,26,884993555
222,276,877563550
94,616,891720498
334,22,891545821
357,864,878951653
95,791,880572449
339,522,891033165
308,921,887738268
56,70,892676996
400,300,885676230
379,523,880525108
385,458,879440828
222,82,878182453
291,1157,874834944
303,44,879484480
6,521,883601277
363,307,891493795
334,505,891546405
63,408,875747242
291,106,874805958
290,43,880475783
363,93,891495339
57,281,883697404
130,800,875802237
416,250,876697074
221,496,875246146
345,676,884991384
95,657,879198697
299,150,877877535
409,197,881109215
1,130,875072002
228,427,889388547
34,245,888602923
53,258,879442654
413,271,879969027
152,80,882477572
393,742,887744517
330,172,876546619
19,201,885412839
279,804,875744416
345,64,884902317
92,475,875640148
411,172,892845604
128,210,879968125
144,393,888105743
193,750,889122950
23,518,874785194
284,346,885329065
99,402,885680617
98,938,880498624
41,153,890687087
184,950,889907896
59,547,888203482
327,1075,887822832
92,291,886443277
125,648,879454793
44,588,878347742
184,237,889907945
179,346,892151489
14,845,880929564
375,443,886622024
177,334,880130467
54,1088,880937311
263,526,891298854
279,184,890779991
327,895,887743670
29,270,882820803
194,946,879527514
276,156,874795704
405,232,885547314
360,496,880356092
94,949,885873160
401,111,891032296
374,385,880396048
201,92,884112245
85,1021,882995490
345,387,884992823
130,128,876251728
85,632,879454304
95,550,879196748
30,538,885941798
327,418,887820761
223,143,891550845
406,651,882480595
311,775,884365579
7,675,891352947
207,1197,881681663
347,182,881653736
49,11,888069458
92,728,875907574
343,38,876406257
293,751,888904180
331,503,877196504
344,172,884814697
203,50,880434810
256,566,882164559
324,127,880575658
130,184,875801695
238,546,883576574
406,645,880131905
393,386,889731390
389,1203,880087544
5,185,875720692
295,1188,879519354
339,496,891032320
43,191,875981247
406,14,879539855
378,230,880055984
76,603,882606147
119,568,874781915
99,107,885679138
13,588,882398763
339,1039,891033932
406,463,879793261
186,546,891719775
271,185,885848448
74,301,888333372
374,87,880395320
56,392,892678893
277,181,879543653
307,239,877122138
194,443,879523104
268,385,875310206
291,356,874834875
222,399,878182686
407,231,876342031
344,191,889814194
185,939,883524249
270,569,876956419
407,785,876341444
266,283,892257897
378,500,880055891
166,323,886397722
387,182,886483048
216,421,880235229
200,148,876042340
221,161,875246183
308,91,887737536
270,509,876954965
58,381,890321652
243,531,879988157
406,58,879446718
363,87,891496306
298,507,884182657
62,125,879372347
227,93,879035431
174,1312,886434484
376,275,879455143
269,512,891447216
145,751,883840666
339,772,891032413
279,238,891208908
249,357,879572142
385,1010,879440127
249,42,879572630
276,125,874786876
159,1190,881680199
417,3,879646344
268,699,875744712
417,781,880951559
7,273,891351547
194,203,879522158
82,140,878769668
280,723,891701853
294,475,877819310
195,213,883934680
16,156,877719863
393,342,887742179
288,237,886892195
283,455,879297707
323,210,878739878
294,895,889241309
73,288,888792294
405,72,885547268
312,528,891698695
371,746,880435397
256,827,882163857
87,732,879876703
72,161,880037703
398,172,875725927
290,162,880474107
6,470,883602690
94,70,891722511
137,250,881433015
343,642,876404343
112,754,884992508
204,302,892389137
377,154,891298627
334,443,891547128
360,166,880355527
197,289,891409422
299,511,878192311
412,318,879716918
301,673,882076751
125,98,879454345
130,195,875801470
404,269,883790750
406,469,879446588
7,126,891353254
235,7,889655723
314,959,877888892
381,1533,892696106
300,872,875650068
110,327,886987442
405,135,885545333
75,190,884051948
344,245,884813365
296,845,884196689
303,208,879467706
92,43,875813314
321,193,879441178
280,4,891700733
110,367,886989340
14,204,879119651
391,357,877399486
416,348,886314660
178,28,882826806
409,497,881168631
66,742,883601388
286,25,875807003
239,855,889179478
75,151,884050502
398,144,875658715
10,269,877886162
83,685,880306951
80,234,887401533
394,218,880889187
347,132,881654064
332,831,887938760
276,640,889174904
80,215,887401353
145,216,875272694
397,1018,882839517
393,169,887745912
49,175,888068715
325,432,891479263
13,276,882140104
95,627,880572288
224,323,888082216
59,186,888205660
321,56,879438651
7,619,891352831
318,186,884498292
109,237,880571770
254,892,886470904
106,1115,883876833
307,408,875645579
378,596,889665232
343,156,876405857
263,64,891298453
76,23,875027355
280,282,891700426
